,comment,label
1056,"Useless with a Tivo. The unit was 20ft from the receiver, in the same room, in direct view of eachother...Tivo wouldn't connect",1
1057,"Worthless Unit. I went with this unit based on the Magellan name but have been very disappointed. The Magellan name doesn't mean what I tought it did. It worked fine for a week, then became very sporadic at holding a signal. Tech support had me ship the unit back for repair, and it was returned two weeks later with the same problem. That led to more calls to tech support with long waits on hold only to be told I had to ship the unit back again for repair. I'm hold again now as I write this. Bottom line is that I've owned this unit for nearly two months and have gotten maybe 8 hours of use out it. Save your money. Buy another brand. Or just get a map.",1
1058,"not worth it. The Styra is only OK as a replacement stylus.  It's not as nicely finished as the original T|X stylus -- it's a dull, textured finish instead of the shiny -- and it doesn't have the nice heft of the original.  The soft working end isn't as soft, either.  The pen seems fine, and is the only reason to tolerate the thing.  If it cost half as much I'd be less negative, but it's too expensive for what it is",1
1059,"hum noise. it makes a low humming noise.  if you listen loud enough, you won't hear it, but at low volume it's annoying.  also, when it is ""off"", then you still hear the hum",1
1060,"BAD firmware and BAD firmware upgrades. In the past, I have good impressions of DLink products with the combination of features and price, but this particular Router is one to stay away from.  Dlink should have tested the product much more extensively before releasing it.The original firmware (Jan 2005) is full of bugs, and two attempts at v1.2 upgrades made the router unusable.  DLink support attempted to be helpful, but it seems that they are not aware of the problems with this particular router, and the responses I received were not helpful at all.  After going through two routers, I returned them to the store and bought an Airlink SuperG AR420W at half the price (on sale), and worked flawlessly the first time around.I like the feature set and the web GUI is pleasant, but the bugs are too severe and make the product unusable:1. DNS doesn't work after a short period of time   2. Incorrect  listing of DHCP clients  3. Upgrade of firmware cause the web application on the router to ""die""",1
1061,dont waste your money. Grossly over-priced and useless - Sony's $10 headphones sounded just as good.  The headphone fit in the ear s uncomfortable at best,1
1062,"not all that. It's ok at best.  The ugly white cord and white antenna make for a real eye soar, I can't see how it would look good anywhere except your kitchen",1
1063,"APC 350ES - Very poor UPS. I had the same experience as the reviewer on 11/17/2005.  I tested the UPS by shutting off the power at the breaker.  Within a minute, the UPS software shut down the computer (I had set for 4 minutes, so obviously the battery wasn't going to hold up long.  Only load was computer, monitor, and router).  At any rate, the shut down was successful.  But upon power-up, about 30 seconds into the reboot, the UPS beeped and cut power to the battery-backup outlets, which killed the computer mid-bootup and killed the router for a second or so.Absolutely worthless, as the whole reason I wanted the UPS was to prevent shutdowns during the occasional 2 minute power blips I have here",1
1064,Short Life. I bought this thing because I lost a memory mod to a power surge.  It worked fine at first but now it has no battery life.  Recently the power went out and my computer shut off immediately - like it was not on a backup at all.  Of course the alarm was still screaming but so what - my computer was already shut off without any warning.  I had this thing for two years but I will be going with a different brand next time,1
1065,"Bad quality and bad service. I bought this drive a little over one year ago and with 2 years warranty. Around 8 months period, the system cannot boot from the drive and the test software provided by WD also proved it's dead. So I mailed it back for a replacement, and (surprisingly) I got back a re-certified one with only 3 months warranty. Literally, my warranty plan was cut to 1 year. I didn't bother to call them to get a new replacement. Unfortunately, another 2 months after the warranty expires (from the re-cerified one), the disk went dead again.I would not recommend this model to anyone, since within 1 year, 2 went bad. Also, I don't like the way they handle the replacement within warranty period.",1
1066,"Material OK but the software is terrible. These labels are of good quality and the print on them is OK.But the program that comes with the package is horrible.  It is antiquated, inflexible, and downright poorly designed.  You have to view the page sideways, there is no align feature ... the list goes on and on.If you want to use these inserts, be prepared to use a program like power point and spend the time to measure the paper to align it on the page yourself.  The software that comes with this package sure isnt going to do the job right",1
1067,"Awful. The fan is so weak, it makes the product useless. It may be able to cool a small flea. Perhaps an ant. Maybe a centimenter of human skin. Don't waste your money",1
1068,"Gets the job done...technically. It's a battery charger; it charges batteries.  It's called 'compact' because the bottom part accordians out to reveal 4 additional slots for batteries.  It feels cheaply made, and doesn't hold the batteries very securely.  Also, you have to charge two batteries at a time (or sets of 2), and they are inserted in opposite directions.  So, if you're charging 4 batteries in 2 sets of two, they would be + - + -.  I realize that's how most devices are set up when you insert the batteries, but I shouldn't have to worry about that when inserting into a charger, especially since (according most warning labels on batteries) inserting it in the charger backwards may cause an explosion resulting in injury or death.  That's a lot of pressure for someone who just wants more juice for his Gameboy.Ultimately, it does what it says though.  So, if you're looking for a charger to use until you find a real charger, go for it.",1
1069,"When it worked. The Micro has some excellent features at the right price. But it fails to work all the time. First it was the firmware, then it wouldn't connect to my PC, now the hardware has failed. I am going to buy an I Pod, despite Apple's refusal to allow other forms of mp3 downloads.",1
1070,"Hasn't worked for a while. Briefly, I have four stations and they never really worked right, I presume because of the need to be on the same circuit. I want to replace them now but I'm not sure I'd buy this brand again.",1
1071,"Very Basic, a map has more information. This is a waste of money. Garmin wants you to spend up to $100.00 for a map that will give you any information. If you need a basic map, save your money, stop at a rest area and get a free one",1
1072,probably the worst armband ever for the nano. i dont know what moron created this but it makes no sense.  you cannot see the screen of your nano.  i thought this thing was made for the nano as well as the shuffle but apparently it isnt.  im sure the rest of it is fine it just sucks you cant see what the hell you are playing or doing if you have a nano,1
1073,Happy I got it 98% off!. unimpressive...glad I didn't pay the full $949.00 List Pric,1
1074,A complete disaster. I could use this product as the DVI plug did not fit on the DVI outlet of my computer.AVOID!!,1
1075,"OK. This privacy filter is great for an airplane like 3M advertises, but when I'm at home and my laptop is on my desk the person standing behind me can see the screen just as well as I can.  I think it is a bit pricy too.  If this piece of plastic was around 15 dollars, I'd suggest buying it",1
1076,"Defective-Returned. I was initially pleased with the phone, except that the caller ID is not backlit so hard to read.  Then I discovered that if a call was answered on another phone in the house, the person picking up this phone to join the conversation could not be heard.  Did troubleshooting with Panasonic customer service and they determined phone was defective.  Returned to Amazon for refund - chose a different phone",1
1077,"Unreliable - Requires frequent reboots. After just one week of use and installing the newest firmware, this router began showing sickly signs requiring a daily reboot. By week two it began needing to be rebooted every 15 minutes. This now seems typical of previous experiences I have had with other Netgear products.  So much for plug and play.My recommmendation: leave Netgear to the passive routers and use another brand for firewalls and DHCP serving",1
1078,No workie. Unit apparently does not work with older magnavox VHS.  Wasted my money,1
1079,Hidden Ink Cost  -- very deceptive. This printer only printed about 10 DVDs and ran out of ink.  The replacement ink cartridges cost more than the printer.  I called Epson on two different numbers to try to get the facts about the ink quantity in cartridges and no one seems to know the answer.  They gave me a third telephone number which is not an 800 number and it doesn't work.  The qualtiy of printing on DVDs is very good but the printer does not function well and has to be restarted at the beginning of each print job.  This is a very time consuming process.  I could live with this but the ink cost is too high (about $120.00) for a printer that is available for about $60.00,1
1080,"Only Works Half the Time. Very frustrating experience and I am returning to Amazon (their return policy is the good news).  After a lengthy set up process I thought I had the thing running, BUT 1) to switch from linksys to computer speakers (or my hardwired system) you always have to exit out of Media Player and restart it (despite the lynksys software telling you you're disconnected), 2)to get back to the Linksys I find you always have to restart Lynksys as well as Media Player, and then it only works a quarter of the time, 3)Rebooting the computer works sometimes to get it hooked up and other times after multiple reboots of everything I just give up and listen to the note book speakers.  This might seem OK if I could just leave it connected but it's wouldn't be because 5) the thing starts acting up and dropping out the music whenever I leave it running for more than an hour or so, I have no idea why.In short a great idea, but until it works it's useless, I suspect most problems are software related.  I am running a Centrino computer with Windows XP SP 2 on a Wireless G network where internet and print server work just fine.  Note that the Lynksis does not support Mac at all",1
1081,"Junk - Horrible support. I got the 650 coz it was an ATI card and I have built my last 3 systems with ATI cards.  This card is not ready for prime time.  I could not get this POS to work with my SapphireTech x1600 Pro HDMI card.  I did a clean install of MCE 2005, downloaded all the latest drivers and even bought the 'required' amplified antenna.HDTV - signal through MCE showed 4-5 bars yet ""TV signal could not be found"" error message, tried with Catalyst MC and got nothing but macroblocking.  ATI's support suggested that I had 1. overscan issue, 2. BIOS issues and 3. finally suggested that I try a 3rd party software vendor.  Well, I'll try a 3rd party hardware vendor until ATI figures out their issues.I build PCs as a hobby and have never had such headaches as I did with the 650.  ATI pulled these cards for a reason and re-released them with the requirement of an amplified antenna (look to spend an extra $75).  Support slow and inept.Look elsewhere unless you feel like spending the extra money for an amplified antenna and paying for someone to come out and sort through ATIs driver issues",1
1082,"do not buy these... well, what i said above pretty much sums it up. Do not buy these. I got these before the summer of 2006, im going to say around may. They stopped working by november. I didn't even wear them around... I used them with my computer, and my DVD player when my roomate was sleeping. POS, and a waste of money. they look nice, but that is all. do not use you money on these. Skullcandy should be ashamed of themselves for producing such a piece of garbage",1
1083,"DO NOT PURCHASE FOR ITS XVID/DIVX SUPPORT. The feature that originally sold me on the DSM-320 was its support for the XviD and DivX formats.  These, however, are the two formats that are supported the least, and a slow, jerky, framerate should be expected.  I at first thought it was a bandwidth issue, and proceeded to hard wire it to my computer using a crossover cable, the framerate improved, but not enough, in my opinion, for this device to even claim support for these file types.  If support for these two formats are the selling feature for you, be warned, you should look elsewhere",1
1084,"your mileage may vary. I bought this TV base on its positive reviews.  And I was pretty satisfy with its performance.  Both picture quality and viewing angle are comparable to much higher price units.  Unfortunately my TV died within two months.  The unit won't power on and I'm force to deal with olevia support.  Olevia say they will ship out a power unit to me and then I have to call back to schedule a tech to install it.  It's been 3 weeks and I still don't have the part.  And get this, I live within 10 miles of Olevia's warehouse! Olevia support's hold time is at least 20 minuts each time you call.  I say buying a olevia is more of a roll of the dice.  If you get a working one then you're fine. However, if anything goes wrong with it, then be prepare to be without your TV for a long time",1
1085,"Do not order from Ritz Camera - wrong item. Do not order this item and expect to get what you see.  I ordered the Super High Speed card (RPSDH01GU1A) and what I got was a low quality High Speed card (RPSDK01GU1A).  Seems to be some kind of a scam that Ritz is running with Amazon's blessing.  Buyer beware.  This has happened to me before when you order from one of Amazon's partners, and Amazon will do nothing to help you",1
1086,"Buyer Beware. Don't buy this product.  It has been nothing but trouble.  It will reinstall it's driver every time you reboot, which will cause conflicts (you will be like WTF).  Also, the hardware will only work when connected to the USB port you originally used the installation disk with.  I hate this piece of junk and will replace it ASAP.Perhaps there is something I am ignorant of in terms of networking, but I don't expect to have an MSCE to use a simple NIC.  This product is flaky at best",1
1087,"Network Connection Defective. This printer works fine as a USB printer, but it does not connect to a network. HP will not replace, says it must be something wrong with my network. Nevermind the 2 other printers, 2 Macs, and 3 WinXP computers connected to it.No more HP for me",1
1088,Crappy Tuner. I`m very Dissapointed with this boombox. The FM tuner has too much interference The FM is fine if you listen to a strong station but If you tune to a weaker station and your close to a downtown area you will hear 4 or 5 strong stations bleeding through the weaker ones. I`ve tried ajusting the coils but this model has no ajustments for FM only AM the AM has bleed too so if you try to pick up distant stations at night you may hear the strong station next to it. For example I live in Atlanta GA so the strongest AM signal is 750 WSB so if I try to tune into 780 WBBM at night I get 750 bleeding through I have had other Panasonic boomboxes that don`t have this trouble with AM. So If you listen to the radio like I do please check it out you`ll see what I mean. I hope Panasonic will correct this on future model,1
1089,delivery of the product. We did not have all the mounting screws-- hardware in the delivered box.I had to call the manufacture who responded right away and mailed us missing parts but they were not correct and complete.Very frustrating!!!!!,1
1090,"Non-functional. In reading the reviews I can only surmise that I received a lemon.  I bought the device because it looked exactly like a device I had purchased for work for over $30 more which was very effective.  The best I could achieve with this device was 33% operation.  Either the mouse positioner worked or the slide advance wheel, I never got the mouse buttons to work.  I tried it on 3 different computers and followed the instructions about changing channels, all to no avail. I took it to work and when it failed alongside it's more costly look-alike I sent it back",1
1091,"Poor sound, no charge. I bought the Tomtom GO710 purely for the handsfree functionality (which is pretty bad) and the iPod control. I viewed the navigation part as a bonus. An iPod control box from Pioneer and a bluetooth handsfree solution from Sony Ericsson would have cost me about half not including installation. Things were looking good until I plugged in the iPod. It sounds like an old turntable with a dusty record. I thought there had to be something wrong so I contacted Tomtom. They said it had to be my windshield mount. They sent me a new one. No help there. Then they wanted it sent in for service. I did. It took 5 weeks. No help there either. I am thinking it is a software fault in the operating system, or the CPU in the unit is just not up to the job. Now for the second big let down. It doesn't charge the iPod!!!!! So in winter, if you forget to bring your iPod in from the car, it'll be out of juice in a very short time",1
1092,"Don't waste your money. I bought this at a department store and that should have been my first clue that it would not be the greatest in quality. I should have just gone to a store that only sells electronics, but now I am stuck with this piece of junk. Don't do what I did!! The radio NEVER picks up any of the stations I used to get on my other radio, which I am now having to use again. My cds constantly skipped, and forget about playing a burned cd, that will never happen. It's just junk, that's all. Don't waste your time or energy.",1
1093,"Defective product. I ordered this product and put it in my Nikon D200.  The product was improperly manufactured, and caused the pins in my camera to bend, rendering it inoperable.  I had no idea what the cause was, and went to my camera store, and ended up damaging one of their cameras as well.We took a quick look at the card, and the holes were obviously improperly aligned.  The damage to the cameras was repairable, and the replacement card I received worked ok, but this is really not an acceptable situation for such an expensive piece of equipment",1
1094,"Good router if you don't play online games. Don't get this router if you plan to play online games like ""World of Warcraft"" for example. You'll get frequent disconnection for no reason. Otherwise, the router is great for anything else (downloading large files, browsing, checking e-mail, etc) other than gaming. Gamers, stay away from this router",1
1095,"Misleading Description. My first and main complaint about this product is that it does NOT fit the 60gb iPod Video.  The 60gb model is thicker than the 30gb, and this case won't close around the 60gb iPod.  A secondary complaint is that, though the case is sturdy and the foam lining will adequately protect a 30gb iPod from shocks, there is no protection for the screen.  It's just a hole in the case (like the hole for using the wheel), and I just require more protection for my video iPod.  A third (minor) complaint is that there's a non-removable knob on the back of the case, for attaching the belt clip, and the knob makes it uncomfortable in a shirt or pants pocket.  I'm returning mine for all of these reasons and going with a clear hard plastic case that protects the screen, too",1
1096,"Very Very Unhappy. My daughter bought this for me so I could see my grand children who live in other states.  I have spent 6 days and almost $450 trying to get it to work. I even hired a computer repairman who charged me $184 and could not get it working.  If it was not a gift I would send it back to get my money back.  I called the help line, lots of times and usually got someone who didn't speak English very well. They would end up telling me it was a problem with the router.  Then I would call the router and they would tell me it is a problem with the D-Link.  No one wants to take responsibility for getting it working.  I even went on the support page on the internet and read pages of things that could be wrong.  Tried them all in six days and I still don't have it working and has cost me alot of time and ""money"".  Good Luck if you buy it you will need it",1
1097,"Someone from Case Logic PLEASE read my review along with the 2 before me. I will admit that hands down case logic is THE BEST cd wallets you can buy.  They are (usually) constructed with great quality and you actually feel that you get your money's worth.  Even the protection it provides for the cd's that you put it in it is outstanding.  I'm a scratch freak and I've noticed that Case Logic wallets do not put any scratches what-so-ever on your cd's or dvd's.  Not even those little really light ones that you only see in bright light.  Nothing bad to say about them at all, it was pretty much everything a CD wallet should be, at it's finest.  BUT!, new this year is the redesigned version of these wallets and they are TERRIBLE!  The previous models were superior to any other cd wallet out there.  Now they have BROWN STITCHING put against black koskin leather.  The handle looks completely cheap and it comes from inside the wallet.  Letting you know that there is no telling what is holding it in place.  The mesh screen IN the handle is gone, so no more labels can be placed in it.  They are seriously terrible and that's all you can find when you go out shopping for one.  I found this out and quickly rushed to my favorite local electronic store and bought the last (previous model 320 koskin) cd wallet that I was lucky to find in the very back of the shelf.  The rest were the new UGLY and cheaply made ones at the SAME PRICE.  I bought that wallet just in case I needed it within the year and good thing I did, because I needed it, and now need another.  I'm now out of space and in desperate need for a new cd wallet, but I refuse to buy one of these new ones.  It doesn't matter if you get the koskin leather (which is my favorite) or the fabric ones, they are both repulsive in this years model.  So now I sit with old spool casings that used to hold all my blank cd's now holding my real cd's and dvd's until case logic comes back into focus and sells a better quality and improved (this time for real) cd wallet.  This is pretty much everything that the previous 2 reviews say.  I just COMPLETELY agree with everything they say and I'm hoping that somebody from case logic or word gets out to the people and they notice a huge slump in their sales this year.  Please Case Logic, no more brown stitching, poor quality handles and less features in your next model design of these wallets... my fingers are crossed",1
1098,"Blue Screen!. I've just purchased these cables, guiding myself on the good reviews. I set up the dvd and tv and to my surprise the movie looks blue!, i feel like i'm watching the smurfs. If I try different combinations I get black and white, red and blue. I connected the cables correctly so I don't know if my cables are defective or whats the problem. And thanks for robinw who pointed out the problem:robinwI've experienced this problem before. It's actually caused by the DVD player, not the cable. By changing your DVD player's output into ""Component output"" (it's somewhere hidden in your DVD player's menu) should solve this proble",1
1099,The shipping is slow as dirt!. I ordered this ram two weeks ago! They haven't even shipped it yet,1
1100,"Wireless doesn't work, picture quality is poor. I spent two days and couldn't get the wireless to work.  With the camera configured using wired ethernet cable, the unit worked fine.  Picture quality is poor and doesn't work in low light.  I used two infrared light sources and the camera doesn't pick up a picture.  PTZ is kind of cool, but it doesn't provide any value if you can't get a decent picture",1
1101,"Bad idea. Stay away from these devices!  I bought 6 of them and 3 of them are already having problems, 1 unit alone has logged over 92 errors and I can't get imation to DO ANYTHING about it. They come with a 1 year warranty, you MUST email them for support.  I have emailed 20 times with no response.  If you call the IMATION HQ in Missouri, they will NOT accept support calls for this product, you MUST go though the email / website, so in my option I wasted over $600 on this product, it ain't worth $10..",1
1102,"Mailing was good and fast but the product is so bad. I had power point presentation before and I like to purchase new one, however this microsoft power point presenter was so bad.It works so badly. bad mouse movement, it doesn't go to next slide even though push several time right in front of the receiver.Try not to buy this product. I thought price and range was good but it doesn't really work at all.By the way, the seller sent me the product pretty fast and good condition",1
1103,Do no buy this item. I was trying to duplicate HI-8 tapes and the ADS Tech Video Express USBAV-191-EF is not a viable solution.  It drops frames and there are nothing that can be done to improve its recording.  The installation is buggy.  I ended up buying a Sony VRD-MC1 and am extremely happy with it,1
1104,"Ink Consumption is Unacceptable. Beware - This is the most expensive printer you'll ever own. My wife went through $120 of ink in less than a month - and she doesn't print that much, just text, no pictures. I had read the other reviews about excessive ink usage, but it is much worse than I imagined. I'm going to throw away a perfectly good printer because I refuse to pay that much for ink.This printer is also noisy with a lot of vibration. The HP printers I've owned are practically silent compared to the Epson 260.I will never buy another Epson printer.",1
1105,Junk - Don't Buy. Fell apart within about 5 weeks of mild use.  When tuning veneer cover pulled apart and splintered.  Not worth $10,1
1106,It was surprise for me. Before I bought this reader I considered 2 models 12-in-1: Lexar and SanDisk. I decided to buy Lexar.I bought this reader to use mostly with Memory stick. I have 2 cards: 128 MB and 1 GB. I had no problem with 128 MB card.But I could not insert My GIG card into this reader. It just did not go. I tried hard trying not to break the card - no success. It was a surprise for me. May be because my card was made not by Lexar - by SanDIsk...? I contacted Lexar but did not get any explanation of this problem.Any way I had to send it back and buy 12-in-1 SanDisk Reader.,1
1107,"On/Off. It is the year 2005. The 21st Century. We've put men on the moon. We've launched space probes to the edges of our solar system. We can even remotely drive little vehicles along the surfaces of other planets.But we can't design a simply on/off button.The on/off button for the Blue Logger is one of the most insanely stupid things I've ever encountered. Some mentally-challenged engineer somewhere decided that you have to hold the button 2-4 seconds to turn it on, and 2-4 seconds to turn it off.It doesn't *sound* that difficult to do, but in practice it is infuriating, especially when you are trying to turn it on but end up turning it off. Right now the Blue Logger is sitting in front of me and I cannot turn it off. It simply will not turn off.Oh, and I've had lots of problems connecting it to my Bluetooth adapter, and have yet to get Street Atlas USA 2005 to recognize it",1
1108,"Do Not Buy This Item. My company, L3 Communications, purchsed 2 FVs338's through amazon to provide a VPN/Firewall to connect two locations via the open internet. Using a bench setup with the FVS338's connected through a hub, the VPN/firewall shut down after about 5 minutes, requiring me to power cycle both 338's to restart. A web search showed that others have encountered this and related problems. The NETGEAR web site suggests a command line procedure to change the timeout values. I did as suggested -- it had no effect. I really would like to give it zero stars",1
1109,"Nice remote... just can't use it!. Before you pick up any Harmony-series universal remote, make sure it's compatible with your ISP.That's right, your ISP.I spent several hours trying to figure out why I couldn't get past Logitech's login screen. Time after time, I received nothing but session time outs and ASP errors. After diving into their user support forums, it turns out these errors aren't that uncommon. There seems to be a problem with the way the Logitech webservers handle proxies. Some people have overcome this by switching proxies or connecting through a different ISP. I've had no such luck after toying with dozens of different proxy servers and my dialup backup.Why Logitech doesn't let their software configure the remote, or heck, offer the option of manually inputting remote codes is beyond me. Having to be at the mercy of their servers, for lack of a better word, just plain sucks..",1
1110,"Poorly described. The ""LP-to-Digital Recording system"" is nothing more than a record player. Just a vanilla, run-of-the-mill record player. You still need a sound card in order to record your LPs. Most builtin (on the motherboard) sound cards have very poor audio input, so this product is not suited to its advertized function.I am reminded of the ""solar clothes dryer"" product of a couple of years back - the box contained a rope and some clothespins.The software is awkward and hard to use, not at all intuitive. It also requires the user to register on the net and donate their privacy. Any buyer would be better off getting Audacity (freely available on the net), which is easy to use and has the same features.I do not recommend this product.",1
1111,Cleaning machine... didn't repair. The machine does fine for quick cleaning of your cd's/dvd's.  I can't give a complete review of the product because I only tried to repair 1 dvd... and it did not repair it,1
1112,"Not everything. Read the plan carefully.  Not everything is covered under this plan.  They will use any excuse they can to say that the product broke under unusual circumstances so they don't have to pay.  Too many exclusions for an ""everything is covered policy""  Don't waste your mone",1
1113,6 month fan life. I had this unit for about 6 months one day smelled somthing getting hot. Reached behind the computer a touched the power supply and it was hot enough to blister my finger. I don't think I need any more of these,1
1114,"Shipping packaging needs improvement. I recently ordered two of these antennas and have not yet had the opportunity to set them up on my CB radios for a test run.  However, I did want to comment about the packaging for the products which I purchased from Amazon.com.  The antennas arrived inside their original Mgf display packs which had been placed inside a narrow rectangular cardboard box with a strip of plastic air bags on either side for packing material.  However, this did not prevent the cardboard box from collapsing & bending during shipping, which in turn bent the stainless steel antennas inside their packaging about 20+ degrees.  I have spent the last couple of hours trying to straighten the antennas - the stainless steel material is not easy to straighten by hand, and I still am not done working with one of the antennas.  It would have been nice if the packaging had been better (and/or the boxes marked as fragile) so this would not have happened.  I am confident that these units will preform very well, but am not happy with the shipping - thus the 2 star rating.",1
1115,"Panasonic has unresolved Error ""F61"" issues with this system. BEWARE OF THIS PRODUCT!  As soon as I put the system together and tried to put in a DVD, the display showed ""F61"" and the player would not close.  Apparently, my problem is far from unique . According to a internet search on ""F61"", many people have experienced the this error code with their panasonic home theater units (and other Panasonic produsts), which indicates a faulty or shorted out power supply. Every time the unit powers on I get the error message. Sometimes the F61 problem takes a year to show up, so I guess I am lucky that my system was broken from the beginning-at least I can return it.  Check them out for yourselves with the Better Business Bureau - Panasonic has an ""Unsatisfactory"" rating based on excessive UNRESOLVED product quality and repair complaints.  From what I've read so far Panasonic is not helpful in trying to resolve this. I returned my system to Amazon, and will be purchasing a different brand",1
1116,Did not care for it. It was bulky and if needed to be plugged into a computer.,1
1117,"Incompatible with Muvo2. I purchased this card and the Sandisk 512 CF.  Simpletech wouldn't format in the Muvo2.  The Sandisk worked like a charm.  Previous experience had this card fail in a week.  I should have known better.  I have never had a problem with Sandisk, but have been bitten twice with SimpleTech",1
1118,"Be careful. I have had three of these drives fail in the past six months. Two were on a Mac G5, one was on a Linux system.On a positive note, Western Digital has a very efficient replacement policy.If you are still shopping, I would strongly recommend spending a little more and buying an enterprise-class drive. If you have already purchased this drive, you should stop what you doing and back up your data",1
1119,"CD worked 5 days. Really won't use the TV, but the CD only lasted 5 days and I use it everyday--had to buy something else",1
1120,Don't Buy This. Please don't be fooled by it's inexpensiveness. I am a victim of it. I already bought this card and within 2 weeks I started getting read and write errors. I formatted the card and it now has 2 MB of bad sectors.  Unlike the other reviewer I did had 2 GB to begin with. But I think it is bad quality product and thats why it is dearth cheap. It is not at all reliable.  Now I am contacting their customerservice to replace this card for me,1
1121,"Cheap Hunk of Junk. This was the worst purchase of any type of computer hardware that I have ever made. It felt very light and flimsy, the definition of cheap plastic. Not just the construction but the performance was terrible. It would work perfectly for about a half hour and then go on a break and do NOTHING for about 10 minutes. This was very very frustrating. Maybe I was just unlucky and received a defective one, but I wouldn't take that chance again.I wish I could give this device a worse rating, somewhere around -4 would be much more appropriate.",1
1122,"It's a Sony !. I should have hear other rater's advice...but then I've said to myself...""hey, it's a Sony, they wouldn't release such a bad product, or at least, they would stop selling it after 3 years"" (the first review dates Feb 2004)...I already have 9 coasters and counting...Now, before I buy any Sony product, I say to myself: Don't buy it..It's a Sony..",1
1123,"Harddrive Crash after 90 days, other reviews same problem. Player only Says ""HARDDRIVE PROBLEM"" Worked fine for 90 days then crashed, Now being charged $25.00 to have it looked at by Creative labs, since it is after 90 days. It's says 1 year warranty, but after 90 you have to pay $25.00 to get it fixed. Still cheap. Tech support took over 48hrs to reply, and when they did they try to sell you stuff for a broken player. This is in the tech email. ""Please be patient and we'll figure this out. In the meantime, feel free to visit our website and see the entire line of accessories that we have for the Zen Vision:M. They will definitely help you get the most of your music experience. Here is the link""The only thing the Zen has going for it and why 2 stars is the picture is nice and clear. Will not buy any creative labs again, this is the 3rd product, the others being speakers, all have broken or poorly manufactured. I have had better luck with lower end products.",1
1124,Junk Software. The software is confusing and doesn't use the USB port on my Magellan GPS!!!  I can't believe they let such junk software ruin their reputation. The program insist on using a old serial communications port.  Well guess what?  Many newer computer don't even bother to include this port since it;s so old and nothing works with it!Look elsewhere,1
1125,"Decent, but not what I would consider good for CDs/DVDs. Well the quality is really that great.  The zipper felt like it would break off if I pulled it a bit too hard.  As for some commenting on the smell; yup, it smells.  It smells a bit like chemicals (I assume that is because the outside of the case seems to be made with nylon or something).As for 96 CDs/DVDs; I don't think it's impossible to get 96 in there, but I wouldn't recommend you put 96 of your most preciouse CDs/DVDs in there as it gets really cramped.  Right now I am using mine for copies of old software, old mp3 backups, etc.  Basically stuff that I wouldn't be worried if it got hurt.  The pages are too short from the edge to the inner part of the binder, and that is what makes it hard to fit 96 in there.  The case get's really cramped and you aren't able to flip through the pages very easily.I give it a 2 based on the fact that it is usable, and I got mine from Amazon for a really great price.  IMHO, I wouldn't pay more than five bucks each for these; I didn't when I purchased , and that is why I got them.",1
1126,"No 2-way power. While the specs above say:2-Way power supply offers plug-in power with selected Sony or Aiwa portable recorders; battery power for use with all other recordersThis is NOT TRUE.  There is no battery unit shipped with this device; you can see it in the instructions, but it isn't in the package.  So, unless you are using it with a ""selected Sony or Aiwa""  device, DON'T BUY THIS.  It won't work.BTW, I am a slow learner.  When I bought the first one of these, I thought it was defective because it didn't have the battery pack.  I returned it and got another one, which was absolutely unopened -- guess what!  THERE IS NO BATTERY PACK IN THE BLISTERPACK",1
1127,"Great Switch For the Price. This switch works really well.  I use it between a Windows XP and Windows 98 operating systems.  When switching to Windows 98, control to the mouse and keyboard is switched nearly instantly.  However, when switching to the XP OS, control time varies from nearly instantly to 3 or 4 seconds.  I also like the fact that it controls both the mouse and keyboard with one USB port on the PC.  It frees up a port.  Using the Numlock key on the keyboard is the hot key to switch.  It also has buttons on the device itself to select which PC to control.I rate this product 5 stars.  When I posted the first time, I thought I put 5 stars; but I must have accidentally selected 2.  I recommend this switch to anyone who wants a good product at a low price",1
1128,"beware, re- bate not honored!. i knew the cash back offer sounded too good to be true...and sure enough they rejected my upcs (i kept copies) only have hounding them and contacting the better business bureau did they say 'whoops a mistake' i have a fleeting suspicion this was intentional",1
1129,"Dead on Arrival. I got this pen after we did a case study for this product in our class. I was all excited when the product arrived, but it would not even charge when I plugged it in. I just shelved all plans to digitize my writing, I will stick to my good old scanner for now",1
1130,"Pray it doesn't break. I bought a MV2010 in October and installed a second hard drive to back up the first.  The first annoying issue was that transferring the files from an external hard drive using the USB port on the media vault was very slow....  After about 6 weeks of use, the primary hard drive went down.  I used the online support and was told to send the entire unit back for service.  After about a month of not hearing anything, I contacted the service center by phone.  Here, it took about two weeks of calls to figure out that the unit should not have been sent back and that the online service representative was not qualified to deal with the media vault in the first place.  The case was then sent to a Quality Case Manager who said that the first couple of service technicians messed the case up (duh?!) and I would be sent a new unit.  I received a new unit about a week later, but it did not contain a hard drive.  So another two calls to the service center and a drive is sent out.  I installed the drive, and surprise, it did not work!  Another call to Johnny my Quality Case Manager and I find out that the unit that was sent was refubished (perhaps a bad sign that refurbished units are available only 3 months after the unit is introduced).  Another couple of calls and I get a new unit-a full two months after sending the original unit in.  Happily this one has been working for the past 2 months--we'll see how long it lasts",1
