,comment,label
954,"Don't use dark fountains. Petmate makes a great fountain, but their black model should be discontinued.  It is impossible to tell if the water is clean by looking at it.  When I went to wash this fountain, like I usually do every couple of weeks, there was a purplish color slim growing by the pump and the charcoal filter was covered with it.  I think the pump motor might have been leaking (I'm not really sure). If I had their white fountain I would have noticed there was a problem with the water right away",1
955,"Not a good one. I bought this board along with another brand.  This one falls off the sink and is constantly dumping my cuttings in the sink.  It also warped within one month of my purchasing it.  The wood has also splintered.  Not my idea of a good cutting board.  I would not recommend it to my friends, nor would I purchase it as a gift",1
956,don't do it!!!!!. it's a little confusing to use and it's very easy to stop the wrong timer running because it doesn't automatically switch to the time going off.  But the worst is it's whisper quiet.  I bought this item for a professional bakery and the noise level is high.  If your running your home mixer and the timer goes off unless your right by it you won't here a thing.,1
957,"Waste of Time. We bought one of these for Christmas and it went back within 2 days.  After trying twice, it took me over an hour to ""clean"" my kitchen floors.  Some spots I had to go over 7 or 8 times - and even then it didn't clean all of it up.  Plus you have to go sooooo sloooowwwww.  And it is loud.  This machine loses suction at the slightest quick movement and you have to turn it off and back on again.  Also, the water it does pick up is dirty so you have to handle it with your hands to dump it out.  I have a 2 year old and infant - I don't have time for this ridiculous contraption.  Try a steam mop instead, like the Reliable Steamboy.  They're cheaper, faster (I can have my kitchen done in less than 5 minutes) and leave your floors ""white-sock"" clean and sanitized - without cleaners or chemicals",1
958,"Not entirely stainless steel interior. I was seeking an electric kettle specifically without any plastic in contact with the heated water (due to dioxins released from heated plastics) and all the kettles at my local store were entirely plastic (drinking heated plastic steeped water everyday is insane!  I can't believe these kinds of products are even sold.)  So I came to amazon, found this (supposedly) stainless steel one which seemed generally liked and not too cheap, and lo and behold inside is a plastic bolt, leading to the outside water level gauge!  What a brilliant piece of engineering!  Ruin the entire design by tacking on a useless feature (I already know a good way of finding out the water level: LOOK INSIDE.  Do I need to keep track of the water level as its boiling?  Thank you thats very informative that the water level did not change the entire time the water was boiling.  Here I'm pouring some out now, I am very curious to know whether the water level changed!  (nameless epitath)).  Now I am spending tomorrow at work lunch break TAKING THIS USELESS THING BACK and mailing it away, rather than drinking delicious invigorating tea.  Thanks Chef's Choice International",1
959,"Decent job, but lacks in quality. I'm a student in college, and when my first hamper ripped, I decided that it was time to buy a sturdier hamper. My roommate rarely does his laundry, so he has huge loads, but his hamper manages to carry it all. I saw the Whitney Design hamper online, which looked nearly identical to my roommate's hamper, so I bought it.When the hamper arrived, I put my clothes in it, and prepared to do laundry. The shoulder strap ripped right off. I didn't even fill up the hamper all the way, as is shown in the picture. Amazon sent me a replacement, but now I am afraid of using the shoulder strap again, and I have to awkwardly grasp the sides around the metal wires. This hamper may be able to function, but not well. And for a college student, this is definitely not sturdy enough",1
960,Never again  will we buy Hoover. We purchased a Hoover bagless canister last year. The electrical connection between the hose and wand broke due to a very poor design. Never again will we buy Hoover.,1
961,"On a scale of 1-5, I give it a -20. This is the worst popcorn popper I have ever owned!  It is slow and doesn't pop well.  I thought it may have been the popcorn seeds so I bought some new ones and tried again.  Same thing!  What a disappointment! 20 minutes of popping to get less than 15 half popped and/or burnt pieces.  In the same timeframe I was able to take out my old $10.00 popper (Walmart special)and pop 3 large bowls, melt the butter and disperse to the 15 teengers waiting in movieroom.  What a waste of money",1
962,No sirve. Se rompio la primera vez que lo use. No gasten su dinero en esto,1
963,"Doesn't fit. I bought this lid to use with my 8-inch saute pan (part of the 9-piece Calphalon commercial hard-anodized cookware set), but its slightly too big.  I would like to point out that if you go to the Calphalon web site, this is the lid listed as fitting the 8-inch saute pan.The lid is usable, but doesn't seat well to get any sort of seal on the pan.  It's unfortunate, as its an attractive, well made lid, but for my purposes its useless so I am sending it back.I also have the 10-inch stainless steel lid, which fits the 10-inch saute pan perfectly.  I'm not sure why Calphalon didn't take more care designing this one",1
964,"My dog hears the noise. My dog hears the nosie, very disappointing in this item",1
965,"Unhappy. When I recieved the shelf it did not have the poles in the box to attach the top shelf. I emailed the company and did not recieve any response back from them. I had to use just the bottom shelf. I WILL NOT order anything else from these people,because they will not stand behind their products",1
966,"You will never get this one. I ordered this product 3 months back - as they say ""Got into the line"". This item was part of an larger order so i could have gotten free shipping. Now I get an email from Amazon stating this item has been cancelled as it was further delayed and as I did not respond to thier email for extending the wait time. I never got an email and now as the remaining items have been delivered - if I need one then I will end up paying shipping too. Amazon is normally good about these things - how can they still have it listed on the site when they are cancelling orders in the pipeline",1
967,pointless. For the 1500W of power that it draws this provides about the amount of warmth that a vaccum cleaner provides by friction on a carpet. Quite pointless,1
968,"nice look on the picture but not the product. The glass bottles are full of voids, scratches, non smooth glass surfaces. I have returned mine for an exchange, but the replacement is the same",1
969,"Misrepresented. The ad for this bed stated that it came with a hand held control to make it easier to inflate and deflate the bed.  Instead, it came with a motor that screwed into the bed which had to be plugged in, and unplugged, back and forth, to inflate, and you had to unscrew something on the motor to get it to deflate.If Amazon does not discipline this seller, they are only hurting themselves",1
970,Nordic Ware Double Swedish Rosette Timbale Set. I was not pleased to have received a DIFFERENT PRODUCT than was featured/selected/ordered !The company did NOT respond to my request for a return with refund based upon an item that differed from the described/pictured/ordered item!  The item received was a SINGLE handled item!Do NOT order unless you are aware of the fact that the seller may deliver a replacement item,1
971,"Too small. This is a Lemon/Lime Press. The Oranges in China must be real small, so if your planning on pressing Oranges make sure they are small and forget about Grapefruit",1
972,3rd Pur Pitcher....3rd Leaking Pitcher. Great Water!  That is why it got a 2...otherwise it would have receive a 0.I DO love the look of that pitcher...but every one I have seen leaks after just a month or two...it leaks from the bottom seal and that is what makes it worthless.  I thought that I could just replace it and get a new one and it would be ok...it did the same thing....3 times in a row...good thing I only paid for it once.  I have a friend that replaced hers after the same issue and her second one did the same thing.  I gave up on this and looking for another picture.ATTN PUR Company!!!! Fix the leaking issue and I will come running back to buy a new one,1
973,"There are better humidifiers for the price. I bought this because many claimed how quite it was, especially on low setting. Well the fan is quite on the low setting because it barely moves. On the higher settings the entire thing vibrates making a sound you can hear on the floor below, even when it is placed on a carpeted floor. I am very disappointed with this humidifier, so much so that I might just throw it away and get a different one. I plan on never buying Vornado again.",1
974,"NOT A GOOD DEAL...TOO EXPENSIVE!!. First of all, it's expensive ($60).  Kitchen Kaboodle sells the SAME EXACT one for $29.99.  I tried to return it to the company and found out they're located in Canada so it was going to cost me another $25.00 for shipping.  Due to shipping, I was forced to keep it.  HUGE RIP OFF!!  It is good quality but go to Kitchen Kaboodle for half the cost!",1
975,"Recieved wrong set. I was sent another set, not this set which I ordered so I had to return it and cannot give a review",1
976,"Great buy if you like throwing your money away. I have purchased 2 of these from Amazon, neither worked. I tried buying them from Bed Bath & Beyond, neither worked. This is a horrible company. There fryers are delivered non-working, there sweepers are bad and get recalled if they didnt catch fire. Very poor product development. Better off buying T-Fal",1
977,"Beautiful Blanket with Unfortunate Controller Problem. We purchased the blanket because we felt it was superior in quality. Since it costs at least double what common blankets cost, it seemed likely that the company had done it right. Unfortunately, the first blanket controller started giving an E3 error within two weeks. We followed the instructions to try to reset it and that didn't work. We exchanged the blanket hoping the replacement would function properly.After three weeks a new controller began displaying the E3 error.When we plugged the other side's controller in, it worked. We tried tocontact the manufacturer to request a new controller and to see it theyhad addressed the issue with a new design but it was impossible to reach them. Bottom line is we returned the second blanket and gave up.Seems like the blanket is high quality and the electronics in the controller are not",1
978,Doesn't Work. I just got this... took it out of the box... plugged it in ... and... it does not work,1
979,"Don't bother. It seemed like a good idea, a ball to fetch/chew and ropes to chew and tug. After less then 10 minutes with this toy our 14 lb, 4 month old puppy had already tore off a piece of the rope that we had to fish out of his mouth to avoid him from swallowing it.The ends of the 'ropes' are sealed as if in a glue that comes off as the puppy chews.  The rope then came apart in chunks. Not for a teething puppy",1
980,Too big. These glases are too big for practical use. Instead we recommend the Chardonnay/Voigner model.,1
981,"Dissapointing. I purchased this little sweeper to sweep up bird seed and crumbs on the floor from the kids.  For the bird seed it's ok as long as you make a couple passes.  For food and feathers it seems to pick up about half.  Also, I've only had this sweeper 6 months and the battery slowly died and I always fully discharged and then charged the battery. I would suggest getting anopther sweeper that has suction and not just a revolving brush",1
982,"A little too stiff for my liking. I like the concept of this easy-to-keep-clean kitchen gadget, but I found it to be too stiff for my liking. Perhaps if the tip was a bit longer it would be more flexible, but for now I'm sticking with my traditional spatulas",1
983,Disappointing. We have been searching for a solution to our very uncomfortable seats in our Ford Windstar van. This cushion did not help,1
984,Misleading Description. Description implies that the entire toy is filled when in reality only the cat's head contains catnip.  The tail is an extremely thin strip.  I was very disappointed seeing as how I ordered three toys.  I had to ship them back and lose $6 for the shipping they charged to send it to me.,1
985,Buy from someone else. I checked the ProFlowers site and it said I still had 3 days to order the flowers to ensure they got there before Christmas.  It's now the day after Christmas and they still haven't gotten them,1
986,2 months old - heating element has failed. I've owned any number of VillaWare products in the past and have always been happy with their quality and longevity.  This product has not lived up to that reputation - the heating element has failed on this unit after only about 6 uses in 2 months.,1
987,"It's a cheap piece of foreign garbage. Here's a list of what's wrong with this item:&#60;br /&#62;1. You'll stain your wrist trying to screw in the hex and other screws.&#60;br /&#62;2. The wood is cheap and can split when screwing in screws.&#60;br /&#62;3. The wood panel for the drawer was warped and didn't fit.&#60;br /&#62;4. It's from J.P. Products - who doesn't provide customer service during listed business hours, nor do they have a web site.&#60;br /&#62;Overall: avoid this product. It's a shame Target is willing to offer such an inferior item.&#60;br /&#62;",1
988,"Pesto - burned up !. Made pesto last evening with parsley, walnuts, two cloves of garlic, and extra virgin olive oil.  Added ingredients, a small amount at a time.The machine started to smell like it was burning up and eventually quit running.",1
989,"Defective Vacuum Cleaner. This vacuum cleaner had to be sent back to the manufacturer. The setting that determines which type of floor is to be vacuumed simply did not function. As I vacuumed, the vibration of the machine caused the knob to drift to other settings. It was impossible to properly vacuum a bare floor since the knob drifted to the carpet settings. Hopefully this is a problem with this particular item and not a design flaw. The manufacturer plans to test the machine and determine if I am entitled to another vacuum cleaner.",1
990,"Not up to ""Le Creuset"" standard... I am a major fan of ""Le Creuset"" pots and have a number of them but I must say that their kettle is not up to par.Like the other lady said, it does spit out water (substantially at that) when it boils on the stove.  I am finally throwing mine out to the garbage since I have had it for a while and the coating at the inside bottom of the kettle is coming apart and I have been boiling ""contaminated"" water since a while...I just noticed one day that there was this stuff floating on top of the water....I wonder what kind of chemicals I have been putting in my body???",1
991,Old product. Package looked 10 years old. Product appeared undamaged. Used for a couple days and the filter status indicator reads bad filters. As it did from the start. No reply from Holms on any compensation for new filters. A few weeks later the humidity display went bad.,1
992,"Don't waste your money. This item seemed like the answer to my prayers.  Holds 18 pr of shoes in one foot of floor space?  Well, I only had it for a few months when one of the tiers snapped off, then another, and now, they are all broken in one area or another & the 3 tiers are hanging at crazy angles.  And trust me, I did not misuse this shoe tree in any way.  It was used for only about 6 pair of regular shoes and sandals at any one time.  There's no way it could have held 18 & even lasted as long as it did.  So, looks can be deceiving.  This product may appear good online, but it does not do what it is supposed to do & is just not worth it.",1
993,"Doesn't do its job, and makes a big mess. I had high hopes for this little gadget, being a fan of grilled sandwiches. Unfortunately, one experience was all it took to convince me that this grill isn't the way to go.I tried to make two grilled ham and cheese sandwiches. Within about 30 seconds of the grilling, it was pouring cheese out all sides of the grill (and no, before you wonder I didn't use a lot of cheese). I didn't even let it finish the cooking cycle because the cheese was getting underneath the grill and I didn't want it near the cord.When I opened the unit I got two sandwiches that needed to be separated from one another (and cut into halves) using a steak knife, and even that was a pain. The sandwiches themselves, which started as standard store-bought bread, were now mashed into what looked more like pita bread (hollow, thin, and a little tough). The edges were burned black; just generally not a good sandwich.As opposed to cleaning the liquid cheese off, this device just went in the trash. I can't recommend this even over just a standard non-stick griddle",1
994,"Good for making a mushy mess. I have a mini-cuisinart and a full sized one, but since I received this herb processor as a gift, I thought I'd give it a shot. Well, after a day of trying to chop herbs and mince garlic with it, I'd rather spend the extra time setting up and cleaning the mini-cuisinart. I found that most of the time, this herb processor just mashes everything up, or crushes it, no matter what blade I use. Juices from the herbs or garlic just leak out, weakening their overall flavor and limiting their usefulness. If I need to quickly chop some herbs, I'd rather just do it by hand or by cuisinart",1
995,"do not buy. do not buy this.  the steamer stops working in a month and it cannot be fixed.  cleaning doesn't help at all, even after carefully following the instructions.  very cheap, no good",1
996,cheese squasher. Nothing like a wire cutter. You're better off with a knife than this thing.,1
997,"Foiled Again. This was my last attempt at buying a battery operated frother. My hope was that it would recharge after every use and being environmentally consciencious would put my mind at ease. Well, the recharging base is not ""smart"" so you have to drain out the # of uses before putting it back on the base. The battery has memory so if by accident you put it back on the base, the life span of the battery is shortened.  The most important message is this: Even a fully charged battery was not powerful enough to make an enjoyable drink--The kind of drink you can't wait to get home to make. I'm reverting back to the manual style of frothing",1
998,"SAVE YOUR MONEY. SAVE YOUR MONEY. HAVE TRIED DUAL CEREAL DISPENSER FROM JC PENNY'S. AGAIN SAVE YOUR MONEY. CRUSH,JAM,FLEMSY,MESSY, ETC. . NOT KID FRIENDLY !!NOT WORTH THE MONEY. USE TUPPERWARE UNTIL SOMEONE MAKES THIS PRODUCT PROPERLY..",1
999,"Disappointed. After reading all the reviews, I was eager to own one of these.It didn't work at all with synthetic corks. And even failed with some real corks! 8 bottels of wine. It has failed on 6 synthetic and 1 real cork.I guess you just can't beat the ""Waiter's "" cork screw",1
1000,This is not an oyster knife. It is preposterous that they would even call this thing an oyster knife.  This piece of garbage was literally destroyed after opening one raw oyster.  I could see that was going to happen before I even tried it.  It's just a flimsy thin piece of sheet metal.  Anyone who has shucked raw oysters knows how much torque it takes and how rigid the blade needs to be.  Apparently these guys don't know anything about that.  Shame on &quot;OXO/Good Grips&quot; for calling this thing an oyster knife,1
1001,Not Worth the Money. I bought this thinking that it would work better than scooping kitty litter into a small trash bag and tying it off and then placing it in the trash.  I was WRONG.  This does not hold much waste and takes up un-necessary space.  If you want to buy something for your soiled kitty litter get a diaper genie and throw your trash bags of waste in that.  I have three cats and have to empty this Litter keeper at least every other day.  I wish I never bought it,1
1002,"Sad...I returned it immediately. This grinder is really nice looking and the price was right, so I was looking forward to incorporating it into my life.  But it kept turning itself off until my husband figured out that you could stand over it, pushing the cover down to keep it going.  It wasn't because we had not put the top on properly--it needed the extra pressure.  I don't know if it was a defect in our unit or in the design but I suspect the design.And the grind settings were way off.  We had to use the finest setting all the time and even then, the grind was a mix of crumbs and flakes.  Sad! You might as well have a $19 blade grinder.After dropping it off at the post office we went to Starbucks and bought their burr grinder for $88.  Much as I dislike supporting any chain store, we are relieved to have a grinder that simply works",1
1003,"Deception. We were very disappointed, upon opening the package, to see how small the glasses are.  I was concerned about this when I purchased them, but could find no info on size (and the seller is very careful to not show them near anything else that might give you a hint as to how small they are (2 inches in diameter at the largest point and only 4 1/4 inches tall; I can hide the entire glass in my closed fist)",1
1004,"Break too easily. Hi,Really like drinking wine from these glasses.  Ended up with 8 each in two sizes.  Broke my 4th glass the other day while cleaning it.  NEVER broke any other end-high stemware doing that.  Believe me, I've been very careful too.Also had one break in a very modern dishwasher operating on a crystal cycle.Just too thin and fragile despite the resonable price and good functionalit",1
1005,"Does what it claims, but takes forever. This product does what it claims.  I recieved it a few days ago and it has performed well.  The downside of the product is the size.  It does a good job if you have an hour or more (depending on the size of your pet) to spend using it.  They tout it's price in comparison to other models costing around forty dollars or more.  I wish I had invested in the bigger, more expensive FURminator.  I rate this product with two stars, only because it's a hassle and time consuming to use on a larger animal.  It would probably be worth it if you own a small dog or cat",1
1006,"Poor customer service. I purchased this machine in November 2005. When working it is a wonderful but it started to leak within 6 weeks. I sent it back for repair or replacement, 3 weeks later I received a badly damaged box, not the shipping box but the Bodum box. The replacement had a manufactures date of 03/04, 2 years old. It had obviously been used, coffee and water stains were present several scratches, and parts were missing. I called customer service and the supervisor promised they would ship a new one immediately and I would receive it no later than 2/23/2006. Three days after I was promised I would receive the new machine it has yet to arrive.  I called customer service today and was informed they have no record of shipping a new unit and could I call back next week. The very used replacement machine was shipped back last week.I regret making this purchase",1
1007,"Bad controls. The blanket worked, for 3 weeks. Now the controller just keeps blinking E. It wont reset, it wont warm. I cannot return it to amazon, It's been longer than 30 days, as I purchased it ahead of time as a christmas gift. I wont do that again",1
1008,"Pasta maker. The first time using the product it got jammed and I have not been able to open the machine up due to its malfunction.I need to exchange it for a new pasta maker, however, I do not have any of information to do it.  It was thrown out by mistake.Could you please send me information on how to exchange the machine for a new one and then I could be better at rating the product",1
1009,"the toaster that doesn't toast. looks nice but DOES NOT TOAST! for baking function, takes a while to heat up adequately- thus totally defeating the point (in my eyes) of a toaster oven.",1
1010,"Not enough heat. I received this as a gift from my wish list.  The oven does not get hot enough to brown food, same for the broiler.  I'm sorry I own it, it takes up way too much room on my counter.",1
1011,"Doesn't work for me. If you own a large dog who likes to roam (like a great pyranees or similar), this will not work and will be a waste of money. I spend hours trying to train with this system. My dog just yelps all the way through the shock and off she goes.  Waste of money and made for a frightened dog who only associates home now with being shocked so she stays up against the house or insists on coming inside when the collar is on, then the boredom gets to her late and night and I hear her yelping as she runs off into the night...so much for a good watchdog which is at least what we had before this system. She doesn't get it and if she does, she has more determination for getting out than the consequences the system delivers.",1
1012,"BEWARE -- NO RETURN ON THIS ITEM !!. I ordered this item as a gift and later learned that they had already received a like product. When I tried to return this unused item I was unable to get any response despite the fact that I followed all of the instructions for returns. This item is drop-shipped by wholesalersclub.com. After four phone calls and three emails, I have gotten no repsonse. No only am I upset with wholesalers.com, but with Amazon for subscribing to this kind of lousy service",1
1013,No support. The supports for the seat cushion are flimsy wood with rubber joints.  I have had to reinforce every one of them with bloody duct tape before I dared let company sit on.  Two adults will break right through it!,1
1014,Not worth the money. I am sure there is a lesson in my experience.  I fist purchased the salt and pepper grinding mill balls and found the  salt/pepper did not go where I wanted it.  I also found that in order to get a reasonable amount out of the grinder I had to select the maximum coarse setting and over a period of six months the efficiency became so bad I finally threw them away.  Based on a salesmans advise I purchased the dual grinder thinking my problems might be isolated to the shape of the feed tube.  I am sad to say that I again found it's performance to be a big disappointment,1
1015,"Been doing this for a long time... with an old coffee can.  True it doesn't have the ""odor free"" aspect, but if you are scooping a litter box there is going to be odor.  I just keep the can by the box and dump it in the trash when full.  Same deal.",1
1016,"Overrated. I bought the vacuum because of the good reviews on several sites.  I, however, found the vacuum to be very lacking in performance.  It didn't pick up well at all.  It is EXTREMELY heavy and therefore hard to push around.  I was completely unsatisfied and am shipping it back.  Amazon, on the other hand, was amazing.  They had the UPS come to my house to pick it up and didn't charge me shipping for the return",1
1017,"world's best cat litter. Is not the worlds best cat litter. Does not last the length of time they claim it too.  It does control urine odor but stinks like wet corn meal.  They claim it could be eaten, although they don't recommend it, my cat was eating it and vomiting it up.  I wonder if they use corn that was contaimanted with a fungus that they could not use for human or animal food. The plus side was its light weight, ""good for a person with a bad back"", easy to scoop "" no digging to get that clumping litter removed"", and does seem to be dust free.  May be agreeable for some one with only one or two cats.  I would not recommended for the multi cat house hold",1
1018,"Don't make the same mistake I made!!. This unit is heavy and awkward.Three months after I purchased it, the on-off switch stopped working.  Sanyo's nearest service location is more than one hour from where I live.  I called their customer service center and they refused to show any flexibility regarding service (ie, they would not pay for me to ship it to a repair center, nor would they authorize repairs at a nearby appliance repair center).  The customer service representative was unsympathetic and refused to offer to allow me to speak with her supervisor.Avoid purchase of Sanyo vacuum cleaners to avoid similar problems",1
1019,DON'T WASTE YOUR MONEY!!!!. TOTAL PIECE OF JUNK.  EXPENSIVE JUNK AT THAT.  ATTACHMENTS HARD TO USE.  CAP SEIZED WOULDN'T OPEN FOR REFILL. NO REPLY FROM ONLINETECH.IT LOOKS STURDY AND WELL MADE BUT IT'S USELESS. I WISH I HAD READ THE REVIEWS IN THIS FORUM BEFORE I WASTED MY MONEY.,1
1020,"Two-Time Loser. This thing looks and performs wonderfully out of the box.  The filters capture that disgusting vacuum smell, and its fun to watch all that dust and pet hair swirl around in the translucent box.Then it quit working.  I figured that was the retailer's problem, not mine, so I returned it.Second model did the same thing and broke after about two hours of use.  I had to bang on it and manually spin the rotating filter to get gobs of dirt dislodged (a ""gob"" is approximatley one pint.  I removed ""gobs"").So this model has failed twice.  Not what I want from an appliance that costs close to $300 and should last 10 years.Also, the attachments don't stay put and the little plastic keeper for the hose is in just the right spot to snap off on your thigh.  And the handle broke on my first one.Come to think of it, this damn thing is pretty junky",1
1021,"This sateen is a finish that washes out. I purchased three sets of Wamasutta 300-Thread-Count Egyptian Sateen Sheets and thought I had made an investment that would last for years. The sheets looked lovely, the colors bright with a soft sheen, the texture smooth with satin like feel. I consider myself a ""laundry care queen"" always carefully following the manufacturers care instructions: within two washes the ""Sateen"" look and feel of the sheets was completely gone (washed out).The sheets are very dull and very much wrinkled. They're still soft and serviceable but now I also doubt the thread count.  My supposedly lesser quality sheets are more comfortable and attractive.",1
1022,"alp. The top doesn't seal so shaking and storing the dressing can only be done with tinkering. Also, the bottle being so narrow it's hard to clean.",1
1023,chirp chirp chirp. This is not and I repeat is not a good alarm. There is one alarm light and you can hardly tell which one is sounding. It looks as if the specs are lying to me and I hate lies. Also the battery died after 6-8 months. The low battery alert is loud and chirps so anoyingly. I also noticed that the alarm sounds a loud shrieking alarm when it sounds. I will return this alarm. Never again will I trust in First Alert,1
1024,"Don't buy Shark!. I bought a different model of Shark vacuum cleaner about three months ago at a Target  store near my home.  It's a different model than the ones sold on Amazon, but after reading the reviews here from customers who have purchased different models the results are the same:  Shark vacuum cleaners die out after a  few months, and even when they work for a few short months they are so high maintenance it's not worth it.  Stick with Eureka, Hoover or another trusted brand.  The only thing going for Shark vacs is that they look good.....",1
1025,"Don't bother. I thought this breadbox was beautiful in the picture and unique because of the two compartments.  The construction, however, is horrible.  The wood was split at the screw locations on the lid.  I returned the box and received another one.  The wood was split at the screw sites on the bottow of the second box.  It is very poorly put together and the material is cheap.  This certainly is not worth the price",1
1026,"False advertising. The product description says the fridge can cool 40 degrees below ambient room temperature. The packaging on the product, which I received today, says 20 degrees below room temperature. I am very frustrated, and of course there is no information in the package that lets me know how to return the product, etc.",1
1027,"TINY Bookstand. After reading several reviews, I only read one that was negative. I concurred that perhaps one person just had different needs.  Well, as soon as I opened the package I realized just how right the negative review was.  This book stand would hold up a children's soft cover back.  Any of my school books are not stably supported.    I would actually have to hold up the sides of the book to read the pages.  Unless you have thinner hard back textbooks (the hard back will support the pages), this is not worth buying (especially not for $20.00).  Make sure you realize just how small this bookstand is. If that is with you need, then this is the one for you.",1
1028,"Waste of $. This heater blew a fuse twice in my office, causing my coworkers' computers to shut down and lose unsaved information.  The darn thing comes on for 2 seconds every 5 minutes so I'm constantly cold.  I would recommend one where you can change the fan setting to go at all times on low without the thermostat stepping in and ruining a good warmth.  Also, doesn't turn off unless you unplug it so I have to crawl under my desk everytime I leave the office.  No fun.  Want to return but it's too much of a hassle",1
1029,The Margarator On the Rocks Processing Machine. The Margarator will process your ingredients to small pebbles of ice and a liquid and then all liquid.  All you will need is ice for a margarita on the rocks.  I am taking the machine back and hoping for better results from a quality blender,1
1030,disappointed. Item received not the same as pictured - cost more to send it back and reorder - disappointed.,1
1031,"stay away from this humidifier. This product seemed to have been designed by someone who had never used a humidifier before. The water tank is nearly impossible to fill; there's nothing to hold on to once the tank is upside down, and the opposite end is sloped so you can't rest it against the bottom of your bathtub while it fills. Once it's full, a juggling act is required in order to screw on the tank lid, since you can't set the tank down anywhere. After trying twice and only succeeding in spilling water all over myself and the bathroom, I left this task for my husband to take care of, as he has very large hands and was able to fill the tank more easily, although he too complained that the tank was so poorly designed.The tank capacity is too small; to keep my bedroom at a good humidity level, we have to refill the tank twice a day. Still, the thing did what it was meant to do--humidified the room--until after three weeks the full tank leaked all over the wood floor and area rug. We thought the top must not have been screwed on correctly, but it happened again, warping the wood floor. Leaving the full tank in the bathtub, it didn't leak at all, which made us think that something had gone wrong with the base.I didn't waste my time trying to get this thing fixed. I returned it",1
1032,"No effect for us... Alas, this had no discernable effect on my cats.  However, the product arrived in good time and in good shape",1
1033,Really bad. This is the first review I've written for anything.  I am inspired to write about the Krupps Burr grinder because it is the most frustrating piece of equipment I have ever owned.  You have to whack it on the counter three or four times per grind to get it to complete the job.  We got it as a wedding gift and have since gone back to our blade grinder that saves time and aggravation,1
1034,"Doesn't keep a charge, and maintain a fast enough speed. It's not god awful, but the cheaper plug in one I have is easier to use, not as heavy and bulky, and gets the job done with out running out of steam",1
1035,"Dissatisfied. After waiting for a month for this to come, I opened the box and found it to be broken.  Most pot racks are riveted together to make them stronger, but the cross pieces on this one are just welded in with a very small weld, which was broken in shipping.  Fortunately, it was broken when I received it, rather than hanging it and having all of my pots and pans come crashing down and break my tile counter.  This is obviously a cheap pot rack and I wouldn't recommend it to anyone",1
1036,"I'm sure they are nice... Unfortunately, I ordered these twice and received rectangular bakers instead.  This was *not* Amazon's fault, but Emile Henry's for mislabling the box as oval bakers when they were not.  In fairness to Amazon, they tried to make it right but had a difficult time doing so since the contents of the box were mislabled.Althought I would have preferred the oval bakers, I kept the rectangular ones and do like them",1
1037,"GOOD BAD IDEAS. I agree. A GOOD idea poorly thought out. YOu would have to mount it on a pole or hang it from the celing to get the desired effect. Rex is laser CRAZY and he is not into this toy.I hope they are working on a new design, maybe the mirror should rotate ?PS. We played with it some more and found if I set it on top of the very high chest it works ok and Rex will be interested SO am bumping it up a star",1
1038,"Bread toasts well but, bagels and muffins are bad. Based on all the glowing reviews here of this toaster, I went and purchased one.  It does toast bread just fine. But it is absolutely lousy on bagels and english muffins. One half of the same side too dark and the other half of the same side not toasted at all. Figured that I had a bad one. Exchanged it for another and it does the same thing. I am very puzzled HOW it can do so poorly on round items, but it does. Tried inside in, inside out. Always the half closest to back of toaster burns before the half closest to the front gets any gold at all",1
1039,"Grill top very bad quality. Being Swiss, I know how what normal wear and tear is on a racelette oven. The oven itself is great, and the little pans are made of good non stick material. The top grill however is of very very poor quality. The coating was starting to chip, in addition to bubbles forming on the surface just after a couple of uses. I do NOT recommend this grill if you want to be grilling on top.",1
1040,"Not a real tagine: it only looks like one. A real tagine in Morocco has a hole at the top for the steam to escape.  This has NO Hole and therefore cooks like a dutch oven.  The chicken will literally boil to death and drown.  The product is made in Thailand, says so on the box, and is so hot after a half an hour that you can not touch any part of it, unlike it's claim.  This product to me, having been served a chicken tagine for over a month in Morocco, is culinary fraud.  And the price is highway robbery. I do not recommend buying this product at all",1
1041,Slow Leak. I liked the product until it showed a small split in the bottom and developed a slow leak after only a few uses.  Perhaps the plastic doesn't tolerate boiling water as well as it should,1
1042,did not get. i ordered this item 5 months ago was told by amazon that i would get this item and it was avaliable and then after 5 months they tell me that they cant get it and it is still avaliable on there web site as far as im concerned amazon is not worth shopping if they cant hold there promises and say it is avaliable please take this very seriously when ordering from amazon thank,1
1043,"Nice looking, doesn't hold up. A very attractive kettle but the plastic holder on the lid broke off in a matter of a few months.  This is not a particularly sturdy kettle.  Not recommended",1
1044,"Broke after about six months. I purchased this grinder and was very pleased with its performance.  I really like its compact size, the ability to choose grind and to just press the button so I could fill my coffee maker with water while it ground.  I also like that the cord winds into itself and it stores easily.  However, after about six months of daily use, the plastic which holds the metal cup and blades to the body broke, rendering the grinder useless.  I was very disappointed.  I don't know if it's a design flaw or just a fluke with mine, but I probably won't purchase it again",1
1045,"BROKE IN 3 MONTHS. I should have followed the advice of most of the reviewers here before I purchased this humidifer.  There was a large mineral buildup but that was the least of it.  Worked fairly good for three months but then it stopped working.  One of the controls literally ""froze"" in place and the machine was unusable.  No way to fix it - had to throw it away.  What a shame.  Next time I will pay closer attention to what people write.  My advice - by something other than a Honeywell.  I have three packages of filters that I purchased separately - another waste of money",1
